                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20230118"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     225                                      623                  2.3606788940927415E+005                  3.6827969504496525E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999812011175E-001                  4.2441863248424014E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999824848729E-001                  1.8490697271171596E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4451107223079518E+000                 -9.8999999999999986E+001                 -2.0594978441759018E+001                 -5.4451107223079509E+000                 -5.4451107223081205E+000                 -1.7854973481296987E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6885362991318327E+000                  7.4585861416502386E-001                  5.1850986968334467E-001                  3.5828914758812163E+000                 -5.9508911386384045E-009                  1.4250615901586141E+001                 -4.2690748986133287E-001                  6.5467881910395826E+000                  6.1406738540106132E-001                  8.5677910957564685E-001                  1.2768651910410806E+000                  7.1353899994892955E-001                  2.7589400010711457E-001                  1.8381105832102102E-003                  4.5005110362730180E-003                  1.8381105832102091E-003                  4.5005110362730145E-003                  1.0845792799943801E+000                  4.1935888000440763E-001                                       10                                        3 
                                     226                                      623                  2.4184855966084701E+005                  3.7619781964972776E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999812011175E-001                  4.4584406752565697E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999826284314E-001                  1.8534412451396295E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4216352519961317E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.4216352519961326E+000                 -5.4216352519963102E+000                 -1.7809744867564987E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6885633450787814E+000                  7.4304454513812979E-001                  5.1704874327599948E-001                  3.5858137286959066E+000                 -5.8730245507498536E-009                  1.4256472362400126E+001                 -4.2233875300574164E-001                  6.5480776789750736E+000                  6.1406705251910676E-001                  8.5677910957492054E-001                  1.2768651910434483E+000                  7.1353899994559211E-001                  2.7589400011638432E-001                  1.8381105832102102E-003                  4.5005110362730180E-003                  1.8381105832102097E-003                  4.5005110362730171E-003                  1.0845792799940810E+000                  4.1935888000478350E-001                                       10                                        3 
                                     227                                      623                  2.4671118797087978E+005                  3.6868710742009121E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999812011175E-001                  4.6948771387213810E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999827927200E-001                  2.0954182620662093E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4020073622850964E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.4020073622850964E+000                 -5.4020073622852811E+000                 -1.7772144273262622E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6885854250189589E+000                  7.4069626446745607E-001                  5.1583044306030645E-001                  3.5882503291272925E+000                 -5.8051577086971196E-009                  1.4261360575983034E+001                 -4.1852117849145110E-001                  6.5491498550563687E+000                  6.1406677710460988E-001                  8.5677910957429404E-001                  1.2768651910454918E+000                  7.1353899994268555E-001                  2.7589400012459780E-001                  1.8381105832102102E-003                  4.5005110362730180E-003                  1.8381105832102091E-003                  4.5005110362730154E-003                  1.0845792799938188E+000                  4.1935888000511840E-001                                       10                                        3 
                                     228                                      623                  2.5118993100475633E+005                  3.6511561456840562E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999812011175E-001                  4.8297702418290914E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999829245634E-001                  2.4742157383224231E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3840274206068441E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3840274206068441E+000                 -5.3840274206070360E+000                 -1.7737867742735837E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6886052422678253E+000                  7.3854886507024542E-001                  5.1471710886396993E-001                  3.5904769975199655E+000                 -5.7449228807036611E-009                  1.4265831125541304E+001                 -4.1502659214700965E-001                  6.5501272730009141E+000                  6.1406652707117171E-001                  8.5677910957370329E-001                  1.2768651910474178E+000                  7.1353899993992187E-001                  2.7589400013252946E-001                  1.8381105832102102E-003                  4.5005110362730180E-003                  1.8381105832102095E-003                  4.5005110362730154E-003                  1.0845792799935710E+000                  4.1935888000544352E-001                                       10                                        3 
                                     229                                      623                  2.5550448346521409E+005                  3.6349357539252103E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999812011175E-001                  5.0046084992034764E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999830410335E-001                  2.4742658937810341E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3667973194461052E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3667973194461052E+000                 -5.3667973194463050E+000                 -1.7705165818914896E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6886238945088170E+000                  7.3649434434447847E-001                  5.1365254401910210E-001                  3.5926061272097014E+000                 -5.6883232762394287E-009                  1.4270108831117971E+001                 -4.1167996559502767E-001                  6.5510597864833704E+000                  6.1406628942311936E-001                  8.5677910957312176E-001                  1.2768651910493154E+000                  7.1353899993717718E-001                  2.7589400014052273E-001                  1.8381105832102104E-003                  4.5005110362730180E-003                  1.8381105832102091E-003                  4.5005110362730154E-003                  1.0845792799933252E+000                  4.1935888000577187E-001                                       10                                        3 
                                     230                                      623                  2.5975410397055763E+005                  3.6283501489223271E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999812011175E-001                  5.1927932870387647E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999831488839E-001                  2.4757829239487637E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3499172094856053E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3499172094856053E+000                 -5.3499172094858123E+000                 -1.7673260984557828E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6886418980313582E+000                  7.3448458782062198E-001                  5.1261165871209169E-001                  3.5946878978237220E+000                 -5.6332318091905847E-009                  1.4274294943291027E+001                 -4.0840248074932167E-001                  6.5519698556269601E+000                  6.1406605830582217E-001                  8.5677910957253589E-001                  1.2768651910512248E+000                  7.1353899993439196E-001                  2.7589400014874949E-001                  1.8381105832102102E-003                  4.5005110362730180E-003                  1.8381105832102093E-003                  4.5005110362730145E-003                  1.0845792799930771E+000                  4.1935888000611188E-001                                       10                                        3 
                                     231                                      625                  2.6398612738298124E+005                  3.6265480616401393E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999823962771E-001                  5.3053859770486586E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999830599628E-001                  2.4804129758596225E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3331717209086085E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3331717209086085E+000                 -5.3331717209088216E+000                 -1.7641733218040496E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6887812276525400E+000                  7.3298105840977379E-001                  5.1158123476430395E-001                  3.5967487457192977E+000                 -5.5855520871469151E-009                  1.4278441044737814E+001                 -4.0515460848633117E-001                  6.5528695373783732E+000                  6.1406583044636642E-001                  8.5677910957194003E-001                  1.2768651910531676E+000                  7.1353899993153513E-001                  2.7589400015730559E-001                  1.8381105832102104E-003                  4.5005110362730189E-003                  1.8381105832102091E-003                  4.5005110362730145E-003                  1.0845792799928220E+000                  4.1935888000646698E-001                                       10                                        3 
                                     232                                      625                  2.6906455547788960E+005                  3.7057293076877644E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999823962771E-001                  5.4571631525754366E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999832614428E-001                  2.5098198217428085E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3131995693407728E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3131995693407728E+000                 -5.3131995693409948E+000                 -1.7604289977818119E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6888064615691087E+000                  7.3062941888423516E-001                  5.1035494716839780E-001                  3.5992013209111100E+000                 -5.5236990005357959E-009                  1.4283379021473477E+001                 -4.0128357549635296E-001                  6.5539382532734942E+000                  6.1406556069708129E-001                  8.5677910957120662E-001                  1.2768651910555591E+000                  7.1353899992798375E-001                  2.7589400016811499E-001                  1.8381105832102106E-003                  4.5005110362730189E-003                  1.8381105832102093E-003                  4.5005110362730154E-003                  1.0845792799925069E+000                  4.1935888000691757E-001                                       10                                        3 
                                     233                                      625                  2.7515866919177963E+005                  3.7849105537353891E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999823962771E-001                  5.6776699985917153E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999859817557E-001                  2.6823256600750255E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2894130918844855E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.2894130918844846E+000                 -5.2894130918847182E+000                 -1.7559911547480965E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6888360233468216E+000                  7.2783345068213712E-001                  5.0889783951192236E-001                  3.6021155362240607E+000                 -5.4511149512897149E-009                  1.4289252286855017E+001                 -3.9667542514566045E-001                  6.5552055338044459E+000                  6.1406524208431867E-001                  8.5677910957029924E-001                  1.2768651910585167E+000                  7.1353899992353920E-001                  2.7589400018190069E-001                  1.8381105832102099E-003                  4.5005110362730180E-003                  1.8381105832102091E-003                  4.5005110362730145E-003                  1.0845792799921115E+000                  4.1935888000749633E-001                                       10                                        3 
                                     234                                      625                  2.8030116702859511E+005                  3.7111741176814403E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999823962771E-001                  5.8820779674824950E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999859817557E-001                  3.1665914648576939E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2694770842235865E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2694770842235865E+000                 -5.2694770842238290E+000                 -1.7522897259053661E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6888603880592576E+000                  7.2549336555441024E-001                  5.0767906752318626E-001                  3.6045530802015331E+000                 -5.3880221078749162E-009                  1.4294170225903194E+001                 -3.9281274885084067E-001                  6.5562626713646139E+000                  6.1406497750233990E-001                  8.5677910956951420E-001                  1.2768651910610764E+000                  7.1353899991965442E-001                  2.7589400019413890E-001                  1.8381105832102099E-003                  4.5005110362730180E-003                  1.8381105832102097E-003                  4.5005110362730163E-003                  1.0845792799917691E+000                  4.1935888000801330E-001                                       10                                        3 
                                     235                                      624                  2.8504572707266366E+005                  3.6761959471549077E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914366E-001                  6.0613966292139956E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999836942965E-001                  3.1680994872072113E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2511968780501279E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.2511968780501279E+000                 -5.2511968780503784E+000                 -1.7489089140106227E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6888824184462075E+000                  7.2335002540629445E-001                  5.0656333667522924E-001                  3.6067845418974471E+000                 -5.3324265747421505E-009                  1.4298678294029639E+001                 -3.8926935481862662E-001                  6.5572291026845484E+000                  6.1406473643229342E-001                  8.5677910956877346E-001                  1.2768651910634929E+000                  7.1353899991595271E-001                  2.7589400020596488E-001                  1.8381105832102099E-003                  4.5005110362730180E-003                  1.8381105832102089E-003                  4.5005110362730145E-003                  1.0845792799914422E+000                  4.1935888000851479E-001                                       10                                        3 
                                     236                                      624                  2.8962057100582030E+005                  3.6603762830746063E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914366E-001                  6.3060660777855021E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999838397635E-001                  3.2335278844120983E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2336714132771975E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2336714132771975E+000                 -5.2336714132774569E+000                 -1.7456815340861194E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6889033075004880E+000                  7.2129842093082019E-001                  5.0549575632893207E-001                  3.6089197025900415E+000                 -5.2785482193126287E-009                  1.4302994125187952E+001                 -3.8587400682672945E-001                  6.5581513142679784E+000                  6.1406450725200801E-001                  8.5677910956804282E-001                  1.2768651910658750E+000                  7.1353899991227143E-001                  2.7589400021788180E-001                  1.8381105832102102E-003                  4.5005110362730180E-003                  1.8381105832102093E-003                  4.5005110362730145E-003                  1.0845792799911165E+000                  4.1935888000902294E-001                                       10                                        3 
                                     237                                      624                  2.9412925854683470E+005                  3.6540501390734210E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914366E-001                  6.4014788876406326E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999839754627E-001                  3.3703052684596675E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2164832756287192E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2164832756287192E+000                 -5.2164832756289874E+000                 -1.7425307361533925E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6889235525638444E+000                  7.1929053326179537E-001                  5.0445132236770651E-001                  3.6110085705124924E+000                 -5.2272493946156468E-009                  1.4307220058387916E+001                 -3.8254692321075107E-001                  6.5590518925441472E+000                  6.1406428415792269E-001                  8.5677910956730696E-001                  1.2768651910682745E+000                  7.1353899990853187E-001                  2.7589400023014204E-001                  1.8381105832102099E-003                  4.5005110362730180E-003                  1.8381105832102089E-003                  4.5005110362730145E-003                  1.0845792799907887E+000                  4.1935888000954830E-001                                       10                                        3 
                                     238                                      626                  2.9862124477714783E+005                  3.6524384163097734E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914377E-001                  6.5636386670040445E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999841049325E-001                  3.8873397569230562E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1994032671645263E+000                 -9.8999999999999986E+001                 -2.0771069700814699E+001                 -5.1994032671645263E+000                 -5.1994032671648034E+000                 -1.7394204342787813E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6889477629425325E+000                  7.1732116574233007E-001                  5.0341821785059671E-001                  3.6130747795467122E+000                 -5.1773700349883406E-009                  1.4311403431505145E+001                 -3.7925097422529513E-001                  6.5599410627992825E+000                  6.1406406456615303E-001                  8.5677910956655823E-001                  1.2768651910707156E+000                  7.1353899990469272E-001                  2.7589400024288524E-001                  1.8381105832102095E-003                  4.5005110362730171E-003                  1.8381105832102093E-003                  4.5005110362730154E-003                  1.0845792799904506E+000                  4.1935888001009647E-001                                       10                                        3 
                                     239                                      626                  3.0401162825352367E+005                  3.7316196623573981E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914377E-001                  6.7603639961419187E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999842296350E-001                  3.8874444767728979E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1789646577092681E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.1789646577092681E+000                 -5.1789646577095558E+000                 -1.7357267704095001E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6889712055587554E+000                  7.1495618703209052E-001                  5.0218884326303126E-001                  3.6155335287218429E+000                 -5.1195857550212833E-009                  1.4316386257042717E+001                 -3.7532250672975798E-001                  6.5609975385928596E+000                  6.1406380442985142E-001                  8.5677910956563696E-001                  1.2768651910737205E+000                  7.1353899989991842E-001                  2.7589400025896432E-001                  1.8381105832102097E-003                  4.5005110362730180E-003                  1.8381105832102089E-003                  4.5005110362730154E-003                  1.0845792799900311E+000                  4.1935888001079247E-001                                       10                                        3 
                                     240                                      626                  3.1048008842517465E+005                  3.8108009084050232E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914377E-001                  6.9390631823326762E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999843742160E-001                  3.8911021466437865E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1547018472646897E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1547018472646897E+000                 -5.1547018472649908E+000                 -1.7313489900810310E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6889986361468705E+000                  7.1214467613535382E-001                  5.0072822663843219E-001                  3.6184547619710412E+000                 -5.0517378997105152E-009                  1.4322312881471847E+001                 -3.7064617546031825E-001                  6.5622504043565639E+000                  6.1406349701494389E-001                  8.5677910956449743E-001                  1.2768651910774360E+000                  7.1353899989394065E-001                  2.7589400027943883E-001                  1.8381105832102097E-003                  4.5005110362730180E-003                  1.8381105832102093E-003                  4.5005110362730145E-003                  1.0845792799895086E+000                  4.1935888001168509E-001                                       10                                        3 
                                     241                                      626                  3.1592322831046610E+005                  3.7358494955571162E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999835914377E-001                  7.1690280798609479E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999845402532E-001                  3.9293655067337105E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1347629693243322E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1347629693243322E+000                 -5.1347629693246457E+000                 -1.7277077845879681E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6890211418858052E+000                  7.0979821957650058E-001                  4.9950998688113718E-001                  3.6208912414856314E+000                 -4.9930658203987015E-009                  1.4327261586220665E+001                 -3.6673744187872054E-001                  6.5632925829263025E+000                  6.1406324236384702E-001                  8.5677910956351455E-001                  1.2768651910806421E+000                  7.1353899988872882E-001                  2.7589400029753736E-001                  1.8381105832102097E-003                  4.5005110362730180E-003                  1.8381105832102089E-003                  4.5005110362730154E-003                  1.0845792799890530E+000                  4.1935888001247873E-001                                       10                                        3 
